10782,1963014403,happiness,http://twitpic.com/676tn - Home Sweet Home... I didn't have a picnic blanket though
10783,1963014411,relief,@dangzombies Yeah I kept rethinking it because noone that I knew would want to go with me lol. So I ended up just didn't buy them.
10785,1963014464,positive,@MindTweets I agree. Waiting for a video to buffer then finding it's just someone reading out loud (which I could do faster in my head) =
10787,1963014830,positive,I REALLY think there is play-doh in my tastykake brownie
10789,1963015311,surprise,So glad its friday! Only 1 week of schol left.  im glad its almost summer though.
10801,1963019626,positive,"Grilled again for dinner last night for the senior's final kairos dinner  Had steak, spicy mango sausages, hot wings, grilled vegi, corn!"
10813,1963021218,positive,"Pizza parties went well, but still invisible  I might as well be out with a bag over my head. Whatever!"
10815,1963022176,happiness,@mileycyrus&quot;i wanna go to prom one day   &quot;i wish U can go with me 2 my prom even though im not a guy.but thatwouldmake1of myFRIENDS happy
10820,1963024167,happiness,My Pom pup is favoring her front paw.
10824,1963025389,positive,@djknucklehead I want one  wanna give me one? ;)
10825,1963025396,love,is excited about tomorrow!!! but i gotta clean the house  CLEAN CLEAN CLEAN AHHHHHHH
10831,1963027823,love,Just got my heart ripped out  i love you guys
10836,1963036580,love,Ok so my sister is going camping I'm so mad because i have to work tomorrow      have fun
10837,1963036756,love,@JYmuzik Wish I was in ATL!!
10840,1963037573,love,"@getemgirlfriday aw, I hope you feel better!"
10842,1963037973,happiness,aahhhh the new pics from new moon are brill. I don't think I can wait 5 months
10865,1963042327,surprise,"Just figured out why only strong guys are supposed to put heavy things on top shelves, ouch!"
10867,1963043380,relief,@weatherthastorm hey Jess where is Josh??
10877,1963045284,positive,But I do tweet about you
10878,1963045597,positive,"@ClarissaG Yeah, but you've got admire someone who takes job satisfaction to the Nth degree"
10881,1963046080,positive,I wanna Karaoke!  Instead...I get to go to work  Lameness
10885,1963046979,love,One week until Race for the Cure! Please donate if you're able http://bit.ly/UFR1U and wish me luck on my 5 mile training run tomorrow
10887,1963047425,happiness,@sunshineangel89 Yeah..  Of course next time. ;) ICQ?
10889,1963047894,surprise,@aayushsoni oh mann... Me likey that!! But sadly I'm not bein auctioned on #twpp tonight
10892,1963048376,positive,I wanna go to the extra show really bad
10894,1963049093,positive,@tommcfly tom do u have plans to germany?  answer this for ur germany fas
10898,1963050036,love,"Nice, Portland city commissioners vote a raise for city admin employees, while city police and sheriffs offices are having to cut staff."
10900,1963050534,love,It's a nice day and I stuck inside!!
10903,1963051039,enthusiasm,@NathanFillion You're going to the UK?! Take me with!
10911,1963056520,positive,"fine, ill get myself some miso soup down the street"
10914,1963056805,surprise,"what a total bummer, i lost followers"
10920,1963057964,happiness,woo exams nxt wk
10922,1963058196,positive,Heather Anne Parry is only upto florence nightingale in history  this could take a while. http://tinyurl.com/kwgrh4
10926,1963059298,fun,"@LMWoodhead you have a viable excuse, helping @ravenouspanda move and all. Sorry I couldn't help! I wanted to wear my sexy moving outfit"
10928,1963060262,love,I have just looked the time and it is #BGT in 20mins. I may hibernate for an hour or so.
10934,1963063403,love,@spencerpratt hey u havent spoken to ur london bff for a while Whats up! wish i can vote  brody's here soon ill tell him 2 vote 4u from me
10937,1963064089,positive,"Home, getting ready to back to work on Monday.  Maternity leaves is up"
10938,1963064319,happiness,"grrrr, cant even enjoy this b-e-a-utiful day! have to finish that -damned essay for philosophy"
10941,1963065069,positive,@die_lavish i told diamond to follow you. and why u aitn share the starburst
10942,1963065130,love,"@tommcfly i miss so much the old animations... i really loved Hercules, from Disney. haha by the way, awesome show yesterday, guys.  Xx"
10945,1963065652,happiness,@OohLaLisa oh yes some are quite nice! and my 'photoshop' liep zojuist vast. so now I have to start over painting Rï¿½isï¿½ngs glove
10949,1963066457,fun,"Anybody out there having a beer right now? I hate drinking alone. Mrs T is oot  On the other hand, Mrs T is oot"
10951,1963066815,positive,"after 4 years of trying, my cat today figured out how to open the under-the-sink cupboard.  time for a target run to buy safety locks"
10952,1963067090,happiness,tomorrow He'll gone to new home...I was Born single(our little puppy of basset hound)
10956,1963067797,surprise,@TheMandyMoore boston needs one too
10959,1963068802,relief,My replacement iron ring arrived.  It's shiny.  And a bit more jagged than the original
10969,1963072215,love,http://twitpic.com/677bi - IVA!!!! i already miss yoo my sweet  xx
10975,1963080120,fun,@MysticRose01 awww...on ur way out  Have fun for me toooo!
10978,1963080559,relief,@teejay41...  that was meeeaaannn. people make mistakes ok?! lol
10979,1963080659,love,The arrival of cargo Red G5 to Toronto has been postponed til tomorrow afternoon.  gonna miss my lil bro's bday...he's been waiting 4 me!
10982,1963080946,love,getting my new cellphone on wednesday! the LG Voyager! its soo sweet! i can't wait that long though
10986,1963081425,fun,"@riannesketch well, someone told me it's only there for two weeks  i'm going again next week with a friend IN SCHOOL TIME :p ..."
10988,1963082476,happiness,Cubs: Wow! Big out to close the top of the 3rd. Bang-bang play to 1st. &amp; it's starting to rain.
10996,1963084850,love,@wishinghearts oh wow! I have to work on Sunday  but I'm off on Monday if you're still in town!
10997,1963085178,surprise,for the whole time @haydendavey?
10999,1963085974,positive,"@joeymcintyre Just wondering if you are going to put &quot;One Too Many&quot; on itunes.  I hope you do, it is the only cd of yours I don't have."
11001,1963086250,positive,"@LunaandLarrys - Love your desserts. Used to live in OR but now live in TX, so can't visit you."
11004,1963086600,love,@OohLaLisa oh yes some are quite nice! and my 'photoshop' liep zojuist vast. so now I have to start over painting Rï¿½isï¿½ns glove
11008,1963088013,happiness,hanging out at school... last day for seniors
11010,1963088070,love,LOVE getting gifts in the mail from my very wonderful friends back home!! How I miss Myrtle Beach so much... A little homesick today
11011,1963088205,surprise,Nana got moved. No more funny old woman stories
11015,1963088580,positive,Just saw a dark burgundy Scion xB. That dark shade makes it look like a minivan because the shawdows of the lines and curves are lost.
11022,1963090579,enthusiasm,"Apparently TV could not be fixed  On the plus side, we are being refunded the cost of it and can buy a new one."
11030,1963092483,happiness,So nice how Natalie taught Jameson &quot;why&quot;!!!
11040,1963094826,love,"Noooo my favorite coworker just got a new job, he's doing marc jacobs shows now, not fair! I don't want him 2 go!"
11045,1963101671,surprise,"@cloudconnected --of them kinda turns me off of it all.  And then I buy more of them and dig a deeper hole, etc. ;;"
11048,1963102052,relief,@OGVENOE yeah @Erocc and @x_LilJess_x did only ones that care for me
11051,1963102339,enthusiasm,"if you have 75 cents, U can buy a share of GM stock.  Probably 50 cents tomorrow."
11055,1963103174,relief,Off to pick up tj from his last full day of school! Only 3 more half days left
11056,1963103284,positive,Is it really almost time to go back to Chico? Im excited but at the same time going to miss home
11060,1963104923,love,@DarkGX pffffffffff... it's not a 100% triumph cuz u gone napping  LMAO!!
11061,1963104940,relief,"@Don_J i soo dont wanna work tmrw!  ...only on a half day tho so hopefully the sun will stay out for me! Gonna go get showered, tweet l8rs"
11066,1963105511,love,"at work, with a swollen face  thank god it's kohls though. I'm feelin fat. flip flops are about to break annnnd I get my hair done tonight"
11077,1963107385,positive,"@brutalhoney I think #FF should be Feline Friday anyways, I want cat pictures. Maybe those are only for Caturday though"
11081,1963107671,surprise,OMG - the M&amp;Ms in my pantry are calling my name. I've been ignoring them all day. It is driving me completely insane. Too many calories
11092,1963110345,positive,thinks she needs more followers. its still so warm  going cinema later t c night at the museum2
11093,1963110353,happiness,@jurisdiva its looking like the magic
11094,1963110503,surprise,@Macnatty OMG  Poor Eppy! I hope she is ok. That is so scary and wow I can't believe no one noticed.
11096,1963110874,happiness,@WerewolfSeth i think my niece got me sickee  lame.
11105,1963113282,fun,@natashaaaaaa awlll mann  we should meet up this summa or something!
11115,1963115191,happiness,Is happy...Skool just let out..! Today was my last day..! Yippee! R.I.P Jackson Tyler Morris..! Always Loved And Never Forgotten..!
11129,1963126145,happiness,"Eating Which Wich, yumm! Dont think I've had it since the season ended"
11140,1963127269,relief,@honorsociety you guys actually rock  why aren't you going to europe with jb?
11148,1963128023,relief,@dougiemcfly me too. We're cold pals
11152,1963128652,positive,@eightyfivemusic me too! i wish it would just say who has unfollowed
11153,1963128792,enthusiasm,Have book in head will write this weekend. (maybe). Hi Ho Hi Ho its off to work I go.
11155,1963128905,positive,"My gut says to replace $$$ appliances instead of repair, but I want to be smart with $. When I try repair, replace was the right choice."
11157,1963129149,love,@crystalmarieluv Your Highness...........................crystalmarieDONTluvSpiteAnymore
11160,1963129919,happiness,"The trip to Stockholm got cancelled  To make it up I'm planning to do some shopping tomorrow, nothing makes a girl as happy like shopping"
11166,1963131386,relief,Digging in to my soul jazz collection in an attempt to cheer myself up. I think it's working a little.
11168,1963131643,surprise,@DebiLayne i know!! No money for pedicures!!
11171,1963132456,positive,@marginatasnaily @Brandystrippers New Look were sold out and thres a nice one in george and in topshop-also sold out!!  xx
11174,1963133317,relief,@SQLChicken Yep! Tail between legs!
11175,1963133609,happiness,@goldi_m except im on site near the airport on Dixon!  i have a lil #starbucks gps in my head hehe
11176,1963133694,fun,"@la_maestrada: i agree about tw, me and my cat have been watching full housse, sabrina the teenage witch and sister sister re-runs"
11188,1963135667,love,@Katwood30: you get to go home and i have to go to work
11192,1963136453,happiness,wanna see JB 3D Movie Experience again   ... I wanna &quot;touch&quot; Joe again hehehe
11194,1963137010,love,@voidspace Thanks man.  That sorted it. I only ever remember 222.222
11195,1963137092,fun,M.I.A?PJ?Beasties?Thievery?Volta?Bat4Lashes?BandOfHorses? I enjoy this line-up: http://bit.ly/16lUgX Too bad it's in San Fran
11201,1963144260,love,@Alexa997 Isnt it only like 3 episodes though? Sad
11204,1963144573,positive,@thescript oiiiiiii when are you back in london? what happened to our reunion?
11206,1963145241,happiness,just realized tonight's Drake
11207,1963145630,love,@JuicyFruits88 yeah it is I feel sad tho.
11214,1963147217,happiness,"amazing, my brand new PARI neb broke. go figure. and it's the weekend. looks like i won't be getting another one until next week.  *sigh*"
11222,1963148937,relief,wow my trip to tampa has come to an end...
11227,1963151176,relief,@KnightOnline i think Today its not possible 2 play KOL
11236,1963153005,positive,Grass mowed. I can haz playtime now? No? @Nutzy2468 says we have errands to run
11238,1963153505,happiness,Get a new one nxt wk!!!
11240,1963153806,surprise,@mileycyrus they all stopped doing drugs!
11249,1963155314,surprise,@kaliboooo in bucher's class?! i cried too!
11257,1963157158,positive,"im backkkk!!!!!!!! hungry as hell, havent ate today"
11263,1963158062,positive,"Oh yeah, MY LAPTOP IS FIXED. Shame my internet is still shit and slow."
11265,1963158341,happiness,@EricaMcGraw hi!! im glad you had fun at tennis! im about to go see dr dorfman   last visit though!!
11281,1963167141,positive,@donnanorgren: and my kid is only 3 and is stronger then me
11288,1963169728,relief,last real seventh hour
11291,1963170340,positive,@rosaliiinda practicing piano..ima wash my whip later..its all muggt out
11292,1963170392,positive,On my deck... Perfect weather today! Not feeling good tho...
11299,1963172473,happiness,@flahmanow  nï¿½o te vi onteeeeeeem
11303,1963173221,surprise,@APWright well kris is making me a sick panda
11304,1963173602,happiness,@ellyaway I know june 2010...  but its gonna be so good. Im going to se it even if im 20 when it comes out.
11306,1963173722,positive,Cats: unimpressed by thunderstorm. Dog: wishes @dataangel would come home
11311,1963175187,fun,"So tonights TV viewing, BGT or HIGNFY and Reggie Perrin? Wont be tweeting however as  MiniC has hidden iPod"
11314,1963175813,fun,Everyone's talking about the goodies at #BEA09.  I wanna be there.
11317,1963176548,enthusiasm,Im in pain been stood on my feet for 15hrs  nursing is very hard but I love it and how gorgeous is this evening xXx
11322,1963177533,surprise,@mann95 nooooo  who is it? I'm gonna beat them up! Unless it's someone important.. *thinks of new name*
11326,1963178626,surprise,@Jameage awww  omg garbo fake playing during one of the songs!!! haha
11329,1963179363,love,@nick_carter Hey Brian Littrell is there!! He doesnt really like this kinda pages rigth?  kisses! I loev you guys!
11331,1963179761,positive,@lorenatierra I'll be back home on Monday.
11335,1963181006,positive,"@TehCheapOne Ok, im not really that far yet  On the 2nd part of 4. Wish she did them earlier though, like mid day so I could be involved"
11336,1963181103,positive,@rj hahha I don't do drugs though
11337,1963181218,surprise,@KeytaJ yeah...she passed last week.  so sad!
11342,1963187865,positive,#thingsmummysaid...rollercoasters are only multi-storey car parks without walls.
11357,1963192459,positive,"@STHLMBEAT yeah, I just realise the organiser dun let performing artist/djs drink on stage  tight malaysian laws n rules here"
11358,1963193309,positive,@galaxydazzle OHHHH THAT REMINDS ME. I know it's not one of yours.... can you send me some of my toothpaste?
11359,1963193678,positive,My roommate has officially started packing
11360,1963193889,fun,@cloudconnected I know! D: I finally got my component cables for the PS2 in the other day and instead of playing P3:FES I played OoT.
11361,1963194001,love,"@miqotu Oh no, that doesn't sound good! better get it checked out."
11362,1963194151,positive,"@sizzlemaker Happy Friday! Do u know how I can get a copy of the BT art u did on Mel's fake Twitter? I'm n it, but can't find it now.  THX"
11365,1963194548,surprise,@iamdiddy @iambodie ....I hugged my hater 2day. Then told her its #nobitchassnessfriday!!! I'm now in trouble for cursing my mgr.
11367,1963194770,surprise,meeting just in time that iï¿½m trying to win something @SEGA prize's friday!
11369,1963195424,positive,i am talkin on da phone and typin at da same time
11372,1963195774,relief,"more packing, cleaning, and getting shit done. last day in this apartment. this time tomorrow my shit will be in storage"
11373,1963196390,positive,@rolyseal oh  il probs do wt i do every yaer watch the first one then watch the last couple of weeks lol
11381,1963198399,surprise,"@Jonasbear2 crap, i dont have 2 work saturday, &amp; i was suppose 2 hang out with my friend &amp; watch it. we can still hang out but no JONAS ="
11385,1963199443,surprise,@danudey hot weather for the lose. And I have to clean too!  Cleaning in the heat sucks balls.
11386,1963199618,love,"@ebay_andy Got it, thanks! I mean really, how rude."
11388,1963199906,positive,Off to get Bailey's tongue clipped
11389,1963200007,surprise,Just ran hair first into spiderweb full of baby spiders...i almost set my own hair on fire to get rid of them! Almost.
11391,1963200194,happiness,"@jerricklim LOL YES! took me awhile to get accustomed to it. now back apple v, a, x, c! btw, apple up &amp; down still is home and end."
11394,1963200540,positive,"@yukihoang  it is. its probly 16 a head, GAY HUH? reg tix @ the block was 11.50, bella terra 10.75... i encourage bootlegs"
11398,1963201413,happiness,just hanging around the house. Thank god its friday. With nina &amp; @missmarissxox later and working on a global project
11400,1963201459,enthusiasm,@criscilla at work!! Agh I really need to go with you  what days do you go so that I can add it to my schedule!
11403,1963202301,happiness,Rain Rain Rain go away come back next week when I'm gone (via @GigglingMarlin) raining lie crazy in the Keys
11408,1963209654,fun,"@drilone no email?   just kidding, it can wait filling out form now... seriously."
11415,1963211690,happiness,"@rbmartin yeh, i knew wot i meant...kinda!! lol seems to be alot of radio bods on here....i've lost count"
11419,1963212529,positive,Salad from krogers...  I was hungry.
11424,1963213660,fun,sunniest day in ages and im in bed
11427,1963214347,happiness,@ikklePickle haha I fail  just remember sohcahtoa xD
11428,1963214512,happiness,i wanna see UPPPPPP
11429,1963215010,relief,Finally out of school for today! HAD TO SIT IN LIBRARY FOR A LONG TIME
11434,1963215736,positive,@GeneralTekno Just read it too.  I meant the toys though.
11435,1963216187,happiness,@pinkbunny69 aww hope uve hada good day  xxxxx
11437,1963216506,positive,"@notdiyheather I LOVE fresh garden veggies...especially tomatoes!  We are in a tiny apartment, with a non-sunny patio!"
11441,1963216981,surprise,@LISAAASTHOUGHTS I have to pre-order it
11447,1963217907,happiness,@TheExplodingBoi White wine reminds me of vinegar
11449,1963218200,relief,Getting oil change. Apparently the mice that have been eating my birdseed in my garage have also been eating my air filter.
11463,1963221970,relief,is feeling her eyes burned-fried after 10 hours attached to the screen uploading new summer clothing for my store www.Chittypulga.com
11471,1963224903,relief,@midtown i'll teleport it straight to you
11475,1963226515,happiness,"I've knack my iphone, I got melted chocolate into the speaker, I now can't hear it when it rings"
11479,1963228221,positive,went up to the 9th floor of our building for BC Hydro's 2010 open house thingamabobber. I love their office  its cozier than our 2nd floor
11482,1963228384,positive,"@Emmaroo youre not going, are you   ?"
11484,1963228517,positive,@Bre_0 so all done with wow blogging eh?  *huggles*
11485,1963228567,happiness,@drew8890. Haha I want another bagel. I have all this blueberry cream cheese left and no more bagel
11487,1963228987,love,"@yelyahwilliams Haaaayley, i saw some pictures from the tour, you're so pretty *-* i wanted to see u guys again"
11489,1963229336,enthusiasm,My Birthday weekend! cant find where my ex hid our DANE COOK TICKETS for tomorrow!!! WTF that's all i wanted for my birthday
11493,1963230221,relief,Kinda may have chickened out...
11496,1963230761,relief,@LmdLaura im fine. but a bit tired  im glad that its weekend now.
11498,1963231447,surprise,once i hit christian in the head with a metal bat! haha he then socked me in the eye! haha i miss being a reckless little kid
11502,1963232215,positive,Leaving Cali!  I wanna stay longer! T.T
11505,1963232952,love,@stormey09 You meanie! The one time you go to Lux and I wont be there!
11506,1963233323,happiness,"Aarg, looks like I have to go home to Vegas this weekend. So much for Maker Faire"
11507,1963233394,surprise,noooo! @shutuppat  all summer?! I won't see your charming little face ALL summer?!
11509,1963233648,surprise,"I'm home, Yay! Unpacked everything, now just got to wash it all"
11510,1963233938,positive,@LiverpoolMich funny you should mention that. I have a full unopened jar of nesscafï¿½ on my cupboard. But no milk
11511,1963235226,positive,Packing up my desk
11514,1963235455,happiness,happy that Google Wave is trending.  Can't watch the video for it... certain flash videos are blocked by my company's network.
11519,1963266640,surprise,"Omg I just woke up after only sleeping for 3hrs, and my arm is just aching... It hurts so bad"
11523,1963267632,positive,"@Lionel_richie I also saw u on American Idol great performance, I see u will be at Windsor in June 20 Commodores won't be there"
11525,1963268180,happiness,@scitadel oh well   Its great to see the canadian math trades getting bigger though.
11527,1963268784,fun,STOOOOPIT! STOOOPIT GIRL!  That used to be my bro's rendition of &quot;Stop It girl&quot;.    @retrorewind
11531,1963270384,surprise,I wonder why thumbnail pictures aren't showing up on my TweetDeck?
11534,1963271404,happiness,@KristenSavage  I knew it! I use to love that show too  Happy weekend to you too!
11536,1963271626,surprise,I can't breathe well but turns out I'm not crazy.  Just inflammed lungs
11538,1963271780,happiness,my laptop my laptop!!!! taking sooooooooooo long to load fdms myspace page
11548,1963274171,enthusiasm,"@KerryQP Interesting... I never get to Etown, however."
11550,1963274871,fun,Watching Ellen Love her!! then doing the dishes  and tanning ...it's gorgeous out!
11551,1963274957,happiness,Polaroid film today?! I hope so. Green tea = Yum. I got a 8/9 on my appearance for my &quot;job&quot; interview. Too much cleavage?
11561,1963277597,surprise,"just got back from the ER... i cut myself while trying to cook a nice lunch  3 stiches on my right index finger, talk about ouchie"
11566,1963278755,surprise,@dougiemcfly Oh no!!  Hope you get better for your show in Argentina! Good luck!
11572,1963279707,love,"@laurenhobeast As much as I loved Texas, my dislike for needles could interfere."
11575,1963280124,surprise,working till 5....why are they playing miley cyrus on the company radio and not adele?
11579,1963280484,happiness,omg a rat... ewwwww. omg i cant wait for tha marra.. so ecxcited. annabel cant go tho
11580,1963280486,surprise,@nickjfrost that's what i tell everyone! their food is the WORST! no one understands my horror.
11581,1963280530,love,eating ice cream and then getting ready for graduation.
11583,1963281677,love,FUCK! summer school in 3 days... some break
11586,1963281922,surprise,wow what a lovely day! Shame i have to clean my room
11587,1963282166,happiness,@mileycyrus  they closed the voting...all u can vote for now is best movie  Hope you win it! My 4 y/o Daughter lovesss 2 sing &quot;The Climb&quot;
11588,1963282736,love,"@madlymint And, yes. I &lt;3 mac, if only it weren't so expensive"
11589,1963282792,surprise,why won't the kids sleep
11592,1963283971,positive,"@djkaton I feel your pain man, people say it's really good but I don't have the money to waste on a PS3"
11594,1963293604,fun,Getting ready for a going-away dessert reception for a colleague who's off to grad school.
11610,1963297613,surprise,@Polymath7 hey I didn't get the email yet
11612,1963297764,positive,"Entering twitter 'lurk' mode, time to lock the keyboard, just poured me a whiskey"
11616,1963298669,love,"@descendtorise i cant go on fb. i found out im an alien one morning, and aliens aren't allowed on fb  but YAYY CONGRATSES!! i miss yew tew"
11619,1963299539,fun,Draven's elbow met cement this afternoon  Looks nasty.
11620,1963299853,fun,I just had to look up endometriosis. Oy!
11621,1963300335,happiness,I just wanna be better already
11622,1963300489,surprise,"@julia72 weird, 'cause i synced mine this morning and got the new episode..."
11624,1963300979,happiness,@meeshthebeast me and dee mack talking about your baby!  She's almost all grown up!
11629,1963302156,happiness,This is scary  they hooked me up to 9 wires n it printed sum graph ohhhhhh
11630,1963302866,surprise,Looks like the #GM Bankruptcy is going to happen. This loss will help offset the gains that I had earlier in the year tax wise. Oh well
11631,1963302968,happiness,Just one of those days.... I pray it will get better..
11633,1963303390,positive,@SuzzyqOtstyle me too chick
11636,1963304396,positive,@cloudconnected I talk to Ty all the time on XBL. I'm sure I could manage.
11638,1963304624,surprise,Holy moley! It's raining cats and dogs here! And I just got snazzified by Min at Salon Mint!
11639,1963304669,surprise,"@cosRobPerkins You're the third person to ask me out on Mon afternoon ;) I'm so sorry, but I'm helping tutor my friend for C1/C2  xx"
11640,1963304732,positive,@GDGOfficial  what about England??
11641,1963305056,love,Dropped off Baby A for her 1st day in the Toddler Room this AM.  She's officially a toddler.  Growing up way too fast
11644,1963305582,positive,@drewryanscott and i want to let you know im here for vfc no matter what happens and yes i need a hug to bad i live in delaware
11649,1963306850,surprise,@LadyLove88 seems to have disappeared out of my life
11651,1963307029,happiness,all alone for the weekend!
11652,1963307279,love,@yargman i havent seen you all week
11658,1963308712,positive,moving away
11659,1963308922,happiness,time to get ready for work
11665,1963315429,happiness,@therage comes to you. when is your atl show jljf i swear you will have fun they're so much fun
11669,1963316168,positive,"Hello dark hair! Well, my plans for today just got cancelled  make some better ones?!"
11671,1963316374,relief,@amy_p hahaha I wanted to eat that Chicken
11674,1963317469,surprise,It was sunny when I entered the sub-basement.  Now it's raining.
11677,1963318094,positive,pulling articles
11680,1963318973,fun,Watching the Krystle vs. Alexis catfights on Youtube.. I miss Dynasty
11682,1963319054,enthusiasm,@awaisnaseer Cover the tomm. event baby! Id like a live blogging on it
11683,1963319587,happiness,Workout done for today. Now time to get ready for work
11684,1963319738,positive,Headed back to Pulaski
11686,1963320700,positive,"@FaeriedTreasure  i used to live by the ocean, i shoulda gone to the beach more often"
11687,1963320872,happiness,@filmnerdjamie I've only seen Star Trek twice. Seeing &quot;Up&quot; today but not in 3D since I was outvoted.
11690,1963321022,love,looking forward to seeing the relatives... maybe home from Toronto soon
11691,1963321119,positive,@Marieblue17 Yep.
11692,1963321218,surprise,@LADollz  buy yay for your shoot...hope it goes well!  What is it for?
11696,1963321786,love,"@crystalchappell Have a wonderful weekend at home! Good day today (it's Friday!), but no Otalia today (*tear*)  Lots of love to you!"
11701,1963323031,happiness,"TGIF but its so rainy and blah outside!  I need sun   Trying to figure out what to do tonight, I want to go to Prov to the Hookah bar."
11713,1963325670,surprise,@PKChin morning dad!! i had the weirdest dream some marines shot terrorists in the throat... no i didnt find the key yet
11719,1963328531,positive,"@partyends talks about @Zlam_Dunk http://partyends.com/blog/?p=1654 , their CD release is tonight at Stubb's! Wish I could go support!!"
11722,1963329098,positive,@AppleInvestor I know! I need a new iPhone stat-- I dropped mine on the cement 2 weeks ago and a couple rows of pixels went out
11724,1963329748,love,"@RetroRewind Ahh Dave Canada isn't included  That's okay, we still love ya!  Let's get this!"
11726,1963330278,happiness,@retrorewind Dave thanks for playing Happy Birthday from NKOTB. Today is my bday! It is a lonely bday today.
11727,1963330337,love,@LauraManiscalco  I'll send you the youtube link &lt;3
11734,1963331641,enthusiasm,@jamiexvx join the club.
11737,1963332629,enthusiasm,Yay!! My computer came today. Too bad it's being held hostage at my parents' house until I can pick it up
11739,1963340474,love,@Alexandria_Lee I loveee and missss my annie!!
11740,1963340637,positive,Up a little.. Good luck to tam and robert who each have 25% of me. Cant text at the table
11746,1963342257,positive,@goliix story of my life
11747,1963342432,love,"@acrossthemoat are you kidding me?! that looks incredible!!! Lay out and swim a lot for me, stuck in the cold NYC"
11751,1963342706,surprise,Trying to stay awake  Anyone have any tips how to keep yourself awake @work?
11753,1963342994,love,if i had one wish it would be for my friend J to not have to work
11758,1963343627,fun,@liz_pimpmcgee sorry about ur hair salon  *hug* me and haydee can do ur hair again haha JK
11760,1963344507,fun,"@BeautifulMarcy lol nttn much juss mad that its been raining all day, and to add to that i dnt think u following me.."
11763,1963345401,positive,"Bah, here I was out in the sun in my new hammock, drinking beer, playing the guitar and singing, and the mosquito chased me inside"
11767,1963346262,positive,TGIF!! But I have so much work to do this weekend
11768,1963346333,relief,today was busy.. geez. getting ready then graduation
11777,1963348311,surprise,with red who is blue
11791,1963351312,love,saying goodbye to my parents at the airport.  it was great having them around.
11794,1963351744,love,Can't sleep rite now because of havin' so much tea!!! 2nite I've just failed the test of my Lpi course   Next week i'll make it better!
11806,1963362983,relief,Listening to 'Fountain of youth' by Supastition @imeem http://x.imeem.com/KPEQpG7vUY how ive been feeling about music these days
11808,1963363339,surprise,Omg i got a black eye from a deck of cards i choked on laffy taffy and i am officaly done with school.. Sad now
11811,1963363911,happiness,i love the dreambears!.. i want a gay best friend!
11814,1963364664,love,"the scrubs finale was beautiful, just so so perfect. can't believe they're gonna do another season"
11816,1963366437,surprise,"Everyone's allergic to Poison Ivy; i know it guys, me too. L, you can't change, and me neither, so...i guess it's enough"
11821,1963367575,love,turning in.  it's been a loooong day.  just got my new US edition Esquire so going to fantasize that I could one day look like Megan Fox.
11824,1963368138,relief,@XavierMathews not sexy with 2 tubes sticking out of my stomach  but thanks !
11826,1963368961,happiness,wants to go to walmart. but won't go alone
11830,1963369680,positive,@RhChestnut .. Guess ol' Tom has another mission impossible ... some of this is like trying to prove innocence .. I didn't get hugged
11831,1963369833,positive,"@lisamh77 Concord &amp; Irvine, CA only. That's it for '09."
11832,1963369998,fun,"pop, idk how to reply to ur tweet from my phone  lol but yeah my bday is in a few days. soooo excited!"
11835,1963370129,relief,"@MarkHeartofBiz Yeah, if I lived on the rez, I'd already be dead."
11836,1963370225,love,@arian_marie hey girl i'm sorry about your loss. best wishes
11837,1963370346,love,I'm loving the humidity right now...great for the skin....another love that won't last
11841,1963370937,love,@lilmickee what dey do homie? I wish it would stop raining already!! Plus my vacay is almost over
11843,1963371028,surprise,No betta nest  I think despite the heater it gets too chilly at night
11856,1963372712,happiness,"@davidjosman, a 74 is not &quot;quite alright&quot;!  on the plus side, I ate cinnamin toast crunch for breakfast, and am now eating strawberries."
11861,1963373312,happiness,"Only two weeks left at my middle school gig.   Full-time work over the summer, but Teaching Credential begins at the end of August!"
11862,1963373392,love,britains got talent lets gooooooooo...and paige sorry k  haa xxxxx
11865,1963374129,love,@hollie__ Thanks. It's SO annoying!
11868,1963374351,positive,@dash_cunning I gotta go to my cousin's grad party
11882,1963384039,surprise,The beer buzz is almost gone.. The world has become complicated again
11883,1963384069,love,I Wanna be @ JET in the Mirage...     Couldn't get to Hawaii either   *****Someday***** Much Love To THE_WOCKEEZ and SuperCr3w
11884,1963385024,surprise,where is everyoneeeeeeeeee ?
11885,1963385226,positive,dude I have 2 more hours  and I'm all done with my work
11886,1963385478,fun,@jUjUbEAN0273 lol yea im thinkin bday bash ! but everybodys lame wants to sit in the house instead of qo wit me  lol
11889,1963385543,positive,"@drsketchyphilly alas, I am moving   (like where i'm moving too, but the actual moving, ugh) wish I could go too!"
11901,1963387908,happiness,And it stopped raining.  Fuckingtastic! )
11902,1963387976,relief,yay doctors  now interview then back 2 the doctor's for blood work
11903,1963388114,surprise,I learned that people are very greedy when it comes to freebies.I left toys out for freecyclers and one person tried to take it all.
11906,1963389043,positive,@Bob121378 everything okay?
11909,1963390450,positive,@AnAmusedFrog you know the .nds torrent file for it? and i am guessing u have gh:mettallica? christine brought it today for the ps3
11911,1963391215,positive,Just finished lunch...Subway Eat Fresh.......now gotta go back to work
11912,1963391879,positive,"@MissLordy If u don't win u can always roll on my pass lol, I don't have anyone to take"
11913,1963392301,relief,"last weekday of doing nothing, school starts next week!!!"
11921,1963393747,positive,i have perused the #fieldnotes website and it is good.  too bad i must return to work
