1963497493,love,grrh  wii remote dead.. no multiplayer here tonight
1963497860,happiness,@Alitaluna Hey workaholic! =P lol...jus wanted to say hiiii....i always tell ash to invite u over but she says ur always working lol
1963499784,love,gosh today sucks! i didnt get my tax returns! im so upset cuz now i have to miss my best friends wedding in washington...lame
1963501164,enthusiasm,Nice seeing my partner in crime/gossip drama queen partner again. I missed my Manda!
1963501166,fun,Boooo my 2nd wkend bein 21 n ima b in tha house alone
1963502727,relief,@Rachael_Hodges Yup. Their loss.
1963503449,happiness,Yay almost home i had to go walking today .....
1963504622,relief,One is not supposed to have a headache on a Friday. That's just not right.
1963506791,fun,Trying to sell my GM stock
1963508110,enthusiasm,i so wish i could get pregnant!!
1963516634,happiness,nice hair and nowhere to go
1963517380,happiness,Feel so depressed that I couldn't save it... Thanks for nothing!
1963519108,fun,"napppinggg, then work 7 - 11"
1963519317,fun,I wish I could play guitar..... my guitar I got a few christmas`s ago is collecting dust! I need to learn! haha
1963522578,relief,I like to explain something complicated to someone and get back a response of &quot;Sounds good!&quot;.  Except when it sounds like &quot;I don't care&quot;
1963523786,love,"90 degrees, gross skies, and thunderstorms...perfect match for my mood  lol"
1963524259,love,Can't wait for this weekend...I need a break
1963524741,happiness,"nice night, should be golfing"
1963525601,love,@emzyjonas im probs gonna have to wait until it comes out on dvd  x
1963527707,happiness,leaving florida want to live there forever! Texan*Girl
1963529093,enthusiasm,BGT!!!!!!! - Will be gutted when it finishes tomorrow  - Stavros Flatley all the way!
1963529607,fun,Photo: novusnovendo: EYECANDY + LIVE = like a STRIPCLUB! only he keeps his clothes on  BUT he can take them... http://tumblr.com/x2k1wga72
1963531580,fun,@Vivienne89 i noo  i went to the zoo instead lol!! ru goin out 2night??? xx
1963544992,happiness,"@Orchidflower Yes,all on my own  OH gone to bed after a minor soap marathon. Photo editing night 4 me. Ohhh Inn on the lake, nice food."
1963545452,relief,Ooooh Kay! Its time for me to stop twitterin and get going...
1963545614,love,"@charmmydoll I will take pics soon :] Also, I would hang out with you everyday if we lived near each other"
1963547396,love,Mmm someone come havelunch with me
1963548851,enthusiasm,@ZuriEventsLLC aww I wish the same thing...
1963548913,fun,@xraquelx No sleepover tonight
1963550021,happiness,massive headache  going to see terminator tonight!
1963552339,happiness,Watch Jay Leno tonite!!!  It's his last day as the Tonight Show Host
1963553451,happiness,Symantec Ghost image corruption is making me cry
1963562069,fun,Cleaning out my room and found this... http://yfrog.com/0t2b6j   she took me to 2w2v and insisted on paying for my ticket.
1963563699,fun,getting ready to babysit
1963563889,relief,finally home and enjoying the rest of my day. Azongo and I are having a smoke-fest! woot! #mmot miss my @MorganLeigh321
1963564091,love,"@love_Jamie How are ya, honey? What happend to @LarissaBootz account  ?"
1963564126,happiness,"@Kat_04071991 haaa awesome! i remember my brother got given woody, and i got upset cause i got buzz  but then i got both of them lmfao"
1963565610,happiness,ughhh. i think my plans are ruined. i was excited too.
1963567548,happiness,this week of mine was not easy!  but finally it's over! (:
1963567958,fun,NEW YORK DOLLS TOMORROW NIGHT @ THE DEPOT CANCELLED   REFUNDS AVAILABLE AT POINT OF PURCHASE.
1963569083,love,i'm listening butterfly fly away  daddy i lov u mamma i lov ya
1963569465,fun,@tommcfly why you will so little time in rio de janeiro? forgive babelfish!
1963569628,happiness,FRIDAY so freakin happy today was an annoying day  buuut WEEKEND! TGIF&lt;3
1963569951,love,"@crpitt    I am sending healthy, healing thoughts in the mumborg's direction."
1963570094,happiness,New York from 1500ft looks rather good. Last night in the Big Apple.
1963570489,happiness,"@BellaBKNY Thanks for your support as I kept updating, it helps"
1963571576,love,@anrserge addict? Me? Okay I admit I need help  BUT... I have been writing hits big bro. I really really have *smile*
1963573292,relief,Time to head back home. My business here is done.
1963573706,fun,Watch Jay Leno tonite!!!  It's his last day as the Tonite Show Host and  Late Nite Leader
1963579719,love,"@electra Wow Christa, that's incredibly sweeeet! Me want one 2  !!!  If you get a sec, check out my app for merch asst ... I RULE!  LOL!!!"
1963582277,enthusiasm,last day of work  ...but everyone is making it so great!
1963583023,happiness,Aww what a sunny day! Tasty barbeque with the family (: Got bad sunburn though
1963583975,happiness,Back from lunch  READY TO GO HOMEEEEEEEEEEEEEEE
1963586602,fun,someones dead on army wives. Dad just laughed and Mum got annoyed with him. I wanna watch Britains Got Talent
1963588292,love,"met a cute girl at mighty taco.I'm ordering(no cheese, no sour cream, etc)&amp; she's like&quot;it's ok, I'm Vegan too!&quot;(insert hot wink)too young"
1963592079,fun,"@Big_Jim I so much want to see the screen adaptation of Kick Ass, but once i found out Nick cage was in it, my heart sank"
1963592585,fun,@MichelleVo omgggg!! Hawaii!! That's amazing!! I wanna live there
1963592742,enthusiasm,http://twitpic.com/67bpd - This store at the airport is as close as we'll get to WDW during this trip.
1963593403,happiness,Having dinner at the crown at south moreton with David and a stroppy teenager
1963597465,happiness,looking at this website!! should be working!!
1963598578,love,@scotlanded It is! Wish there was one in our area.
1963599163,happiness,@lvlyfairygrl i would say no bc its so overcast  but if it gets sunny again then yes!
1963603233,happiness,@gabilicious111 hahaha probably not  sorry. We've got some things to do around the house...and then we have to go to Jared's parents house
1963604429,love,@BugJemm  not for too long I hope x
1963607497,happiness,I don't know what my Mom gave me to clean my Macbook with but it is SO white now. It was tinted grayish blue from my black desk.
1963608766,relief,With bff @love_chrissy22 glad she got that dog out of here lol my stomatch hurts
1963640956,relief,I had my hair in a messy ponytail all day &amp; I took it out just now and it looks really nice (: but still messy
1963641229,love,Wow one of the nicest patients I've ever had! He's being deplyod to falouga-Iraq n-week
1963641405,fun,OMG that little girl on BGT!!!!!!!!
1963641445,love,@petsaretalking this kitteh likes going in front... or behind... or to the side...of the box.
1963642601,relief,Oh gosh how I want the party to be over and done with already.
1963643799,enthusiasm,@eedawson It's not gonna storm!  because I said so!
1963644061,relief,not doing relay  oh well.
1963644710,relief,Officially drugged up and taking a nap. Allergies ain't no joke. Never had them this bad since two days ago.
1963645711,fun,I want it to be summer. NOW. why is it sprinkling STILL!?!?
1963646055,happiness,Being followed by compliance.  Great.   Have to watch what I say now.
1963646676,happiness,@beeank haha its awesome i always have to use it when i eat
1963647537,love,awww holly  shes so cute! i hope they let her sing again!
1963647877,happiness,she made my sister cry too hahah. bless her.  i hope she can do it again.
1963648265,love,"dad wants the computer, so I'd best be off  taking my lapity-topity to a mac specialist tomorrow, hopefully they make teh owwie go awayz"
1963648792,happiness,@blooddrunk SICK! I'm totally getting GH5!! Too bad you guys didn't get to play in Boston
1963649741,love,awwww!  i love simon being bossy &quot;we'll find the time somewhere&quot;
1963649972,happiness,"#bgt Aw bless her, my stomach sank when she first whimpered but good on her for trying to carry on. That's nice of Simon to take charge."
1963651426,relief,"Omg at Hollie! That was well sad to watch!  See, Simon can be well nice when he wants to be! lol"
1963651886,love,@mitchelmusso not good you're not comin close to where i love on tour
1963652095,fun,@kayekayekaye Have you met me? (lol) MY MIDDLE NAME IS CREEPY FGS
1963701191,happiness,"omds! holly steel, bless her!  x"
1963701380,love,@gfalcone601 bless her lil socks... think they need to rethink the age thing me
1963701529,relief,i wanna vote for Miley Cyrus for the mtv movie awards..but i don't know where i could  somebody could send me a link? thaank you &lt;3
1963704101,happiness,"That little girl holly!  find some time! Aw, she'll get loads of votes now I bet!"
1963705721,happiness,@sarahblevins3 i know!!
1963705894,fun,@StephWBates  if i was closer i would deliver grub to you!
1963706605,relief,At the vet with a sick dog  http://twitpic.com/67clz
1963708698,love,@clairemcs i dunno if he saw it  happy birthday girl!
1963709892,happiness,"@gfalcone601  haha, i was crying  xx"
1963709922,happiness,"@RobbyWat For a minute I thought that said &quot;Maggie has an extra eye growing.&quot;  Yep, I'm a space cadet.  Sorry for the sweet girl"
1963711097,love,http://bit.ly/dIQF3 I hope some day my mom will get this message!
1963720884,fun,@PlayForKeeps oh my gosh! i know! happend yesterday
1963724962,happiness,"@thatdamnninja Oh, okay. Every so often I get this random taste of blood in my mouth that makes me go &quot;eww, blood&quot;.  Haha."
1963725324,happiness,hollie steel  bless her. but go dreambears &lt;33333 hahahahaha
1963727607,fun,@ShesElectric_ more than youl ever no ! !! ! !!   xxx
1963728657,fun,Man tha mojitos from earlier got me feelin type funny. Hope I don't get sick  http://myloc.me/20DD
1963728948,happiness,@kiieeeee yaaay for u cleaning ur room. I said hi to u the other day &amp; u didnt write me back
1963728956,happiness,in Mallorca. Want to play guitar   When i come home I'm going to buy the mcfly dvd first :]]
1963729025,enthusiasm,@mitchelmusso I want to call you but it would cost to much  But Maybe my parents will say okay =D
1963731537,love,I really like Lady GaGa's &quot;Paparazzi&quot;...  #whatshappening
1963731931,love,sizzling outside. Work inside = double
1963732040,relief,"@genglo ouch! I can't even look at that one, just knowing it exists it enough for me"
1963732173,relief,Finished up cleaning my desk at least. . . office is looking empty. . .almost time to be in the car for 1 1/2!  #fb
1963734385,love,aww bless her  give her a chance ..
1963742665,happiness,yay im out but i have 2 ride home  have 2 take tha yellow limo..super gay
1963744251,fun,@martiningram that's a brilliant idea! only one buzz though
1963744566,happiness,need to cheer up!
1963745924,love,"@IainLiddle When balancing a chair on my chin in the sixth form common room got nothing but sneers, I hung those balls up for good"
1963746728,love,Awwww holly!  x
1963746776,love,@djirie  that would mean me babe! but Fcuk it my name @rozoonthego is SUPER FREAKIN COOL! I give myself a pass! HA!
1963747892,love,@MadisonApril lol haha fresh to death lol ha ha I love and miss u 2 id almost given ï¿½ on u cuz u nvr respond 2me  but u did today! Luv u2
1963748845,fun,"@GavinHolt awwwh no way, i was well bubblin!"
1963749910,love,@TJSilver Yeah it sucks i tried to ask a Q 2. But they never answered.  But i loved it when joe hugged nick.
1963750900,love,"hey @mitchelmusso please reply me, i can't call you im from Mexico and i don't know the code  love you"
1963751326,happiness,"@greatkingrat hey i forgot about that, ask steve to take mine down mate. I do look like Liam from shameless!"
1963752474,love,Aww I got to see my 1st grade teacher's last day before she retired
1963755263,enthusiasm,@brunamedeiros heeeeey baby ? where are you?
1963783587,fun,Hav fun at heav y Metal happy hour you guys! In the future @staygangsta accadentally sets it on fire while smoking with @grayblue
1963784087,happiness,"@idmoore Enjoy your day too! Prob see u up top of Glyders. No pint for me, gotta drive straight back as we've got Dog stuff to do Sunday"
1963784717,happiness,@gfalcone601 tom is not with u!  hahahahahahhah he's with my bff
1963785901,love,@ByrnesBabe_09  ii No!  GRR   oooh Aiden Lol   x
1963790822,happiness,"@under_control aw babyy i'm sorry  i gots too excited, haha. &lt;333"
1963792513,fun,"just back from my youngest's Kindergarten graduation. Grateful my mom saved me, she had a gift for my son, I didn't think of it"
1963809410,fun,@acupofjo 1. i dont  2. LMFAO I WONDER.
1963809672,love,"@jennifalconer WOW never seen him before , he's bloody awesome , I think bcoz George won last year however could be bad for him  x"
1963811145,happiness,@ragazza_matta take my &quot;how well do you know me&quot; quiz!! i made one the other day... no one took it yet  i put pics from yday on fb xx
1963812270,relief,omg im finally back!!!! my comp as broken guys  i missed yall!!!!
1963812762,fun,"@Craiiiiiig21 @Paola625 sounds like Sonics...which I never had  ...and for the record, I say spicy bred buffalo wings w/ blu cheese &amp; beer"
1963817041,happiness,working!   I am so ready to go.
1963820021,fun,@TheRealKream yup
1963820254,relief,I'm at mcdonalds eating chicken nuggets with my kid so embarrased I droped my soda  haha it fell out of my tray lol
1963820969,fun,Rice is ready to eat.Off now to watch Comet 2009!The most important music price in germany.Wow n Lisa arrives around 12p.m.  Still 2 hours
1963821041,happiness,Dentist   but the chicks hot so thats a plus
1963821149,fun,How is it that my preschoolers can bowl over a hundred when they weigh only 35-40 lbs? Today was there last day for the year.
1963821256,love,"@annavzang but if you got hit by a car, who would make such lovely music?"
1963822494,fun,@hannahbananalee talk about drool - the Canon EOS 5D Mark 2 is *amazing*.  Too bad it costs $2k...  http://tinyurl.com/63qoz4
1963859786,fun,i'm going to pig out on ice cream and potato chips
1963860741,happiness,i looked all cute too!
1963870673,love,@TheEllenShow  I did that to my favorite nail polish
1963871511,love,Moment over.... fly now in car
1963873462,love,John at a college thing   staying home all weekend and hanging out with my momma. Sushi tonight &lt;3
1963874089,love,"@selenagomez Hey selena, i'm your brazilian fan, and i love you so much. you're my inspiration, please, reply me"
1963875034,relief,"is bak in mcr....glad i can sleep in ma own bed 2nite yeyah...but i fink i,m missin popeye  hopin 2 c him 2moz  xxx"
1963898812,happiness,"Having lunch with: Me, Myself and I  I haven't eat alone in soo long, but oh well"
1963900178,love,Silly boyfriend forgets his phone charger on his 4 day long trip to Kilkenny and now I can't talk to him and see how his gig went! Poo!
1963901543,happiness,@welsh_lottie Not one of my favourite pastimes  This weekend is a long weekend here so Monday I'm off to an Ice Show w/ the G/daughter ;)
1963902810,love,Rele doesnt want to leave lfpa.
1963903402,happiness,Bye twitter &amp; FB world! I'm at the San Francisco airport ready to board Air China. Not sure if I'll have Internet access
1963903868,happiness,Damn just spent a week whole of pay on shopping  oh well i'm happy!!!
1963904550,love,@FTSKirstin shoooot me. my aunt will be home soon and im crying my eyes out
1963904774,happiness,"@wrldfms i would, but i don't know how to do it from the phone..."
1963909861,relief,I nvr wanted May to come to an end
1963910164,enthusiasm,@cripchick that sounds foreboding...
1963910235,happiness,Reception food at Long Beach graduation = no Champagne  http://twitpic.com/67eba
1963937614,love,@tgrburningbrite SO addicted to colourlovers  Such a time sink!
1963945425,fun,I have just been to see the Jonas Brothers 3D movie with @maze  was funny NO ONE else was there  hahah can't... http://tinyurl.com/magcwo
1963946006,happiness,Don't really wanna go school on Monday to be honest
1963946166,relief,Off work in half an hour. Getting an MRI after that. Yay me
1963948451,fun,@pfchangs I can't direct message you for my free lunch
1963951329,happiness,I want to get super pretty  and i want a cig
1963951434,relief,"@wolulcmit @dubow just finished mine, some parts were remarkably difficult  cramming kanji now!"
1963962233,enthusiasm,Trying to get the motivation to make a shopping list and make a phone call I don't want to make...ahhh procrastination rears its head
1963963696,happiness,This Water Horse movie is totally making me want to go to Scotland. I want a water horse  lol
1963969551,enthusiasm,is hitting the streets. 40 hours living with Lexington's homeless. No food...no bed...no problem. No Facebook or Twitter...  Pray for us.
1963970513,love,"@miligosa how fun!! I like the beach, but I tend to get really dark fast."
1963971424,love,"is chilled out tonite, so cannot spew venom or write funny. Seems like these are the only 2 styles she has"
1963972149,relief,"Today, i did't have lunch, cuz wel i embarrass my self with all &quot;school&quot;  ok, FINAL TESTS and FINAL YEAR aaaaa! thanx God 4 That friends!"
1963973544,love,yay that was good umm reggie perrin next.. oh who cares no1's watching bbc1  lol
1963986232,fun,Maaaaaaaaajor headache. It's so gloomy outside!  Just gonna lounge today. Whoopiiiiii.
1963987898,happiness,@tommcfly wishing i could be in sï¿½o paulo for the show  but fortunately i went to the brasilia one! haha
1963988027,love,@ToplessRobot those aren't even the old dolls...they are the new ones that look like sailor moon!
1963989563,fun,Last session of the day  http://twitpic.com/67ezh
1963992814,happiness,"Back from the gym, just checkin' email. Gonna go watch an old movie or something. It's a little cool out to sit outside and read!"
1963993397,relief,"@lasherdemon As much as we would love that, it is hard to make ends meet up here ... with the job situations and all..."
1963993944,love,"Laura's gone for the weekend, I miss her already!"
1963995305,love,"2.5 years here &amp; left Dell OKC for the last time. And being the geeky girl I am, I waited to cry until I got in my car.  Love you all!"
1963995822,love,@tommcfly can't you write a song without your guitar? i thought you could  look for something to do!
1963996234,happiness,Omg i just seen the sun and the moon in the same place  this disproves my theory that they are the same person
1963998124,happiness,"A sweater, a sandwich and a hug sound so fantastic right about now"
1964005178,love,@alejandro_jg hahaha i don't owe you anything; now you owe me a red LOL te amo idiot hahaha te veo ahasta el lunes
1964012456,love,@wamarineangel awwwwww  *hugs*
1964013888,relief,@ashleytisdale you were great. just awesome. i was crying cuz i wanted to be there so bad
1964015233,love,@tommcfly aww bless  haha your cute Tom
1964015646,happiness,Last Late Late with Pat Kenny! Bless
1964017635,love,@TwitMUGSHOT I'm like so upset with you.. haha.. you never told me the 411..
1964018085,enthusiasm,ItS fRiDaY... I cAn'T wAiT tO bE dOnE wItH wOrK!!! Stuck here till 11
1964019133,love,@ArchisM @kaushal I'm here I'm here!!! But #twpp is oficially over guys
1964028920,happiness,@joshuawoodard happy birthday man! my ride to the wedding  i'll see you guys soon though. you play here JULY 27th!
1964029461,love,@BrandFancier bitter?  why? *hug* xx
1964029848,happiness,"@leighannirvine Thanks hun! I'm wearing my new goldmine e/s and big false lashes, but it doesn't show!"
1964029960,love,is having the last supper with his little angel.
1964030034,happiness,@purelynarcotic Ohh.. #twpp is falling silent..  I was waiting to track ur US version.. Next time maybe.. Btw sunny california sounds good
1964030635,love,@kirash4 Family...friend... It's good for the industry i plan on going into...Far FAR away from Ohio  I hate it here.
1964031441,enthusiasm,ERRG I cant believe that i am not working at all next week i think its time to move on from Chick fil A
1964032435,love,Omg Hollie Steel in BGT. I felt for her so much  It's not easy singing in front of so many people!
1964033698,love,@unahealy i want to see you on tour!
1964034555,happiness,"Meeting went well last night.They shot promo to air this weekend on MTV. i tried to hide but I was too close, I think they caught me."
1964036871,fun,@NTKilpatrick nope  but the T1i looks super sweet!
1964037322,happiness,"curled up on the couch like a question mark, mind like jell-o. ah, tis such a joy to be a woman"
1964038829,love,@VFavors awww mannnn  shoot I wish I could make it to your flight! I'll take vegas..trust!
1964038941,love,oh greg  i want to hug you.
1964039006,enthusiasm,"@Katie_0407 all over the place it was  boo, dual voice challenge was too challenging"
1964039049,fun,@chloestraw  I want to go to the pub. Boooo.
1964041707,love,@JessicaHarker !! I miss you too.
1964041880,fun,on youtube watching taylor on the today show wish i was there !
1964042664,fun,@ShawnDotB me to mi sausage
1964042926,relief,"@shelleyellie Aw, thanks. Slowly getting over it.  Yep, he tweaked his knee late in the third. Basically stood still for the last 2 games."
1964049019,fun,Out with the guys playing 10 pin &amp; doing Mexican! Great combo! My bowling was not so good though  I blame it on my previous broken arm!!
1964049658,fun,off to Sacto to take babies to kennel
1964050410,love,@johnpapa 4:30 on a Friday and you've already got out the fine china? I want I want I want in on it - still at work.
1964055537,love,wow i love how we have no headache medicine in this house.
1964056928,enthusiasm,@TheNest I wish the photos on your site were bigger
1964058870,happiness,Just got done working out....relaxing than off to work
1964059968,enthusiasm,maybe going to the movies later? ik gay
1964061104,enthusiasm,@lfatzinger the following week would be better - I'll be gone next week
1964082672,happiness,"@HoptonHouseBnB Sorry, not meaning to complain, feeling rough and heat getting to me again tonight  Would love to be visiting India though"
1964085324,happiness,@mileycyrus it wouldnt let me vote yesterday  but i made up for it today. i really hope u win cause everyone knows u deserve it =D
1964087386,relief,"Hey my twitter friends, tho very few!!!!"
1964088430,happiness,hahahahaha let's tweet! I have two hours  and I need a....
1964088605,fun,Leaving L.A.  but had so much fun!
1964091369,relief,Finally get to lay down for a bit i have a major headache
1964092130,relief,@Molltini ok. lol. i miss you too. i hope your cramps get better. i know how painful they can be.
1964092147,relief,Awwwwwwww man my baby dried up.
1964093465,love,@buckhollywood aw it was so sad  shes too cute!
1964093699,happiness,Eww its gross here &amp; a lady keeps looking at me weird  ha ha but another smiled &amp; asked me if i was in their company..me in the army? LOL
1964095779,happiness,@itsjakey I love it when you call me chica
1964116413,happiness,@sneadles What a great picture!  We won tons of money that day.  (       )
1964116702,love,am bored out of my skull.  i have got to get a job.  this SUCKS.  i need entertainment. /grumbles
1964118131,happiness,"Ready to celebrate the weekend! oh wait, I have 15 more minutes"
1964118823,relief,"poor me, JUST going to nap"
1964118843,fun,@shipperz Im alive..lol ooooo  youre not here
1964120000,love,"@meldeschene arnold, california.  aka the best place ever...wish you could come with!!!"
1964123915,love,Stressed  I want prom to be perfect for me &amp; my babe and shit aint looking to good right now!
1964125324,relief,TODAY IS A GOOD DAY BUT ITS COLD
1964139894,love,i'm gonna miss eddy if we're half the country apart
1964140996,love,"@mitchelmusso Think you should do a tour in England, we dont got to see any aweomse people !!"
1964142308,fun,have an extra Justin Rutledge ticket for the Mod Club tonight
1964143774,happiness,@AboutLittleRock Wow. @mhenslee is constantly ranting about his love for Genghis Grill too. Never been there; not here in Colorado.
1964143856,happiness,Tomorrow it will be a warm day..  For some reason I don't like the sun that much. xD But I'll go swim! ;D So that's better. xD
1964148162,enthusiasm,@cerealck1 i want one so bad  get one for me ?? (:
1964149450,relief,"wow, i broke my toe today on a stupid piece of concrete!  LAME! job searching then sight seeing with Brittany."
1964149732,love,"@MissKibbles Thanks, thought that may have been the case  chap here doing awful job of Addicted on BGTalent....."
1964150267,fun,"@rickblanton Not married any more! Silly man! That was done long ago, you do read my tweets! Barely escaped w/out paying him alimony!"
1964150348,love,@lizzie123x aww sweetie  you could always take a break and read or write something happier that'll make you feel better
1964156621,enthusiasm,"yeahh, uhhh, not so sure if i'm feeling the new jonas songs just yet"
1964162257,love,in edinburgh. just had a chinese yum! better take wee haggis out hes cryin at me   dunno y tho xox
1964206152,love,"@LittleMissLea HAHAHAHAHAHAHAHAHAHAHAHA I love it!!! No, actually, I have been having mad cravings lately though"
1964210119,love,@melodykid  i wlda seen it wit you! dummyhead.
1964211217,fun,@djknucklehead  no water park today? made me jealous looking at that pic
1964211999,fun,I've already been cleaning for over an hour!!! So much more http://twitpic.com/67gzx
1964216248,relief,@drewave At least you made it
1964217532,fun,@LadyStar88 Lol...I am greedy. I'm craving Coldstone again.
1964219963,relief,"Happy Friday Dance, no rain and I'm about outta here..till 2morrow  I sat the saturday morning shift, but its still all good"
1964222253,happiness,@nizhonipetphoto i wannna go   i wanna go anywhere but jersey
1964226282,happiness,"@jtsui i wish i could sat but thats a super busy day  sunday perhaps? playing football in dolores park too, youre welcome to come hang!"
1964227836,fun,Took a long nap...I feel like I should still be asleep
1964229170,love,is so glad the weekend is here. Only one more week left of school with my kids.
1964229481,happiness,"@Rikmach Yeah, I remember.  *hugs*"
1964231358,fun,"Late night fun with friend, and early morning wake ups make Zeb a very grumpy girl"
1964232548,love,"@Jonasbrothers my favorite song is 'Im standing here but you dont see me, i'd give it all for that to change' i dont know what its called"
1964237335,enthusiasm,"@_dritan Dam you, I want an #android, stupid only rogers"
1964239432,happiness,Smith/Amherst mini-reunion last night was fun- how i miss the old days
1964241900,love,Awwwww  HE JUST WANTS A HUG!!!
1964242436,happiness,@_Stephhh_ Awww  I heard he is the sweetest guy with fans.
1964242863,happiness,Me and mum are lost in grangemouth. Utter hilarity! Totally lost
1964246404,happiness,@ProfessorSpork I actually envy you even though I've already seen it.  It was that good!
1964246823,fun,So aparently my Out of Sight album sampler cd only has the video on it
1964248588,love,@BrandFancier oh ok  well im sendin lots of love xxx
1964248656,happiness,@stonezoneshow http://twitpic.com/67gwh - bwahahahahahahaha nice!  I want a doggy
1964250656,fun,"PKU meeting in London, ON all day today.  One of my favorite PKUers Jessie not there.   He has PKU and Leukemia and was in the hospital."
1964251818,love,cant wait to get home. i hate my job
1964288779,enthusiasm,I wanna talk to Mitchel Mussoooooo
1964289254,relief,@MrsSeear me too! Yay he got in. And the other kid who cries a lot
1964290218,relief,Bouta donate blood! Ahhhhh!
1964290614,fun,Awww I wanted to see some more of Greg
1964291086,happiness,@aaronstewart try 5 5-drawer horizontal cabinets full of non-digital fun. The SEC &amp; FINRA make my job so joyful. Can't hire temps either
1964292186,fun,wants a new phone. ugh my b-day in 3 weeks ya'll
1964293213,happiness,@dressjunkie oh no!! don't be horrible  lol no but she was a better singer even if she didn't cry... don't u think? she made me cry haha!
1964293584,happiness,@kadi707 RUDE! going cabin drinking without lizlove!  but im am proud momma that you finally learned how to properly TWIT
1964294379,relief,"@shesbatty what is I/O psy? I'm taking psy101 starting this Monday, not looking forward to going back to school but"
1964296880,happiness,"@WeTheTRAVIS i hope that happens tomorrow, then ill be there ;) (Providing my dad gets better to take me  )"
1964296912,relief,@hippiekat I AM WONDERFULLLL. i went to the ppooool. i forgot my floatiez though
1964299372,fun,i am SOOO mad...yesterday and today...SUCKED!!!so much!
1964300332,relief,@mfharrison I still have another hour.
1964300584,happiness,@yelyahwilliams  but i love your haaaaair!
1964303061,relief,is cold and wished to go back to bed
1964322313,love,"@JonasBrothers MY FAV. SONG IS UH...honestly, its rude for u to make us choose.  lol I love 'em all!"
1964324590,happiness,gotta go twitterers (?) my stupid sister wants to go on facebook  oging to montreal 2morrow so i wont be on for a while! bye!! XoXox &lt;33
1964325262,happiness,@RainbowEagle Yeah I replied!! I meant to take a photo of my drink but I was laaazy and didnt'  x
1964325317,enthusiasm,is off 2 bed. gon force the sandman 2 com do wot he do since it dont look like there's gon be any partyin 2nyt
1964326038,relief,http://twitpic.com/67hw5 - Session almost over
1964327892,love,"I spent my whole dream cooking a delicious meal, but I woke up before I got to try it"
1964328633,enthusiasm,Heading to a wedding
1964330549,happiness,"What a day, 12 hours work  But I'd really like my job, it's fabulous :b"
1964333704,love,im pretty sure i miss watching &quot;Yo Gabba Gabba&quot; with my niece
1964365551,fun,were playing at 7 @ club impact tomorrow! finally got shirts! woopity doo! i want a slurpeeee sooo bad right now
1964365572,happiness,Doesn't have to go to work tomorrow! Good times! Revision though
1964366949,happiness,Excited bout going out 2nite but bummed cuz im da designated driver. So no drinking for Angie!
1964367126,love,"@dollymix184 Wow, I've officially lost all faith in Britain, looks like our wishes weren't met, sadly"
1964368363,fun,@SHELLiZAY hmmm Essense awards would be fun... but also pricy
1964371071,happiness,"@jonasbrothers please nick, say happy birthday to me. my birthday was yesterday!"
1964371985,love,@tassilovivaslap ich will auch zur Aftershowparty
1964372398,enthusiasm,@Mileycyrus I can't Vote 4 u a the MTV movie awards. There is no vote button. Is it cause i live in sweden? I wanna vote 4 u 2  u rock xo
1964373711,happiness,"Choir assembly was bad  it's fucking hot, yay!"
1964375297,relief,"Dad asked my why I was sticking my tongue out while I was ironing, and I told him it was so I didn't burn my finger, as I burnt my finger"
1964375883,happiness,@peacefullvegan I LOVE PD! So fucking good! I wanted to try something new...I give it 2.5/5 stars. It's meh.
1964376606,fun,"BGT was just amazing tonight, and threee amazing acts got sent home"
1964376810,fun,got my car back and excited/sad for the going away party I'm attending tonight. Dani is going back to Brazil...
1964377782,fun,"@skaterdays LOL, such a dork. Hmm, is that book pretty good? Maybe I should check it out. That's why 4gb sucks  8 isn't much better."
1964378068,love,@Rhea_C hahaha i agree. im s glad Aiden won tonights show and greg should have got the other place
1964378602,love,@yellowflowers87 aww I don't want u to suffer  it's just Midol isn't working for me. Grrrrr I hate that stuff. But I love you tho.
1964380152,love,@RetroRewind Something 2 get your attention 2 get Sexify My Love played http://twitpic.com/67i82 What? It worked last time! No $ 2 bribe
1964380732,love,GREG D: You should have cried too :L You could have got through!!   I still love you Greg. #BGT
1964381613,relief,"Finally, I got my teaching load confusion cleared. I will teach 3 third year sections but with a catch."
1964383852,love,@looloojoju aww  im ok been stuck on a coach coming back from nans today and its been lovely sunshine too  xx
1964385799,love,@Jonasbrothers i canï¿½t choose one  i love all the songs on LV&amp;TT;bt if u like... Read More: http://is.gd/JkVF
1964388803,fun,Don't have the Will power to finish hour two of my work out
1964390434,love,Not babysitting tonight. I miss that kid.
1964393798,happiness,@MrAhrenSean lol! ok ok it is a little absurd... lol but my mini and open toe heels won't make it in this weather
1964394593,fun,@NewMoon_addict yeah like super short  I guess I'll just have to hold my breath till Sunday.
1964449142,relief,Jsut F*@#$%&amp; got off work at Carowinds and am DEAD ASS TIRED!!!
1964449335,relief,Grrr! My internet will be up and running next Wed  at least now I have a def. Answer!
1964454192,fun,Hmm...what to make for dinner tonight???  No clue.  Don't feel like cooking anything    Hubby wants to go away tonight.
1964454625,fun,@staceyviera I know. I was hoping to meet you tonite  &amp; I just found out a few min ago that we have a mutual friend Cuong H.
1964459096,love,dared to go back and look at that vid I made - I may take it down
1964460699,love,@Lilayy YES.I loved Disney...and I still do haha.How karazzzy is that?But I've never been to Disney....blah!!
